relative_path,label,group_id,source_label,source
비표적음/ESC-50_non_target/audio_by_category/sneezing/3-141684-A-21.wav,비표적음,esc50_141684,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rain/3-142005-A-10.wav,비표적음,esc50_142005,rain,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rain/3-142006-A-10.wav,비표적음,esc50_142006,rain,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/3-142349-A-17.wav,비표적음,esc50_142349,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/3-142593-A-38.wav,비표적음,esc50_142593,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/3-142601-A-21.wav,비표적음,esc50_142601,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/coughing/3-142604-A-24.wav,비표적음,esc50_142604,coughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/3-142605-A-21.wav,비표적음,esc50_142605,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/3-143119-A-21.wav,비표적음,esc50_143119,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/airplane/3-143560-A-47.wav,비표적음,esc50_143560,airplane,ESC-50
비표적음/ESC-50_non_target/audio_by_category/airplane/3-143562-A-47.wav,비표적음,esc50_143562,airplane,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rain/3-143929-A-10.wav,비표적음,esc50_143929,rain,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/3-143933-A-38.wav,비표적음,esc50_143933,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/3-144028-A-0.wav,비표적음,esc50_144028,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/3-144106-A-32.wav,비표적음,esc50_144106,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/3-144120-A-32.wav,비표적음,esc50_144120,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/breathing/3-144128-A-23.wav,비표적음,esc50_144128,breathing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/breathing/3-144128-B-23.wav,비표적음,esc50_144128,breathing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/3-144253-A-29.wav,비표적음,esc50_144253,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/3-144259-A-29.wav,비표적음,esc50_144259,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/3-144692-A-21.wav,비표적음,esc50_144692,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/3-144827-A-11.wav,비표적음,esc50_144827,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/3-144827-B-11.wav,비표적음,esc50_144827,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/thunderstorm/3-144891-A-19.wav,비표적음,esc50_144891,thunderstorm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/thunderstorm/3-144891-B-19.wav,비표적음,esc50_144891,thunderstorm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rooster/3-145382-A-1.wav,비표적음,esc50_145382,rooster,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/3-145387-A-29.wav,비표적음,esc50_145387,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/coughing/3-145487-A-24.wav,비표적음,esc50_145487,coughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/3-145577-A-43.wav,비표적음,esc50_145577,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/3-145719-A-17.wav,비표적음,esc50_145719,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crackling_fire/3-145774-A-12.wav,비표적음,esc50_145774,crackling_fire,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/3-146033-A-13.wav,비표적음,esc50_146033,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/3-146186-A-44.wav,비표적음,esc50_146186,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/3-146697-A-43.wav,비표적음,esc50_146697,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/coughing/3-146873-A-24.wav,비표적음,esc50_146873,coughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cat/3-146964-A-5.wav,비표적음,esc50_146964,cat,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cat/3-146965-A-5.wav,비표적음,esc50_146965,cat,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cat/3-146972-A-5.wav,비표적음,esc50_146972,cat,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/3-147342-A-34.wav,비표적음,esc50_147342,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/3-147343-A-34.wav,비표적음,esc50_147343,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crackling_fire/3-147965-A-12.wav,비표적음,esc50_147965,crackling_fire,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/3-148297-A-37.wav,비표적음,esc50_148297,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/3-148330-A-21.wav,비표적음,esc50_148330,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/3-148932-A-34.wav,비표적음,esc50_148932,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/coughing/3-149042-A-24.wav,비표적음,esc50_149042,coughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rooster/3-149189-A-1.wav,비표적음,esc50_149189,rooster,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/3-149448-A-17.wav,비표적음,esc50_149448,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clapping/3-149465-A-22.wav,비표적음,esc50_149465,clapping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/3-150231-A-21.wav,비표적음,esc50_150231,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/3-150363-A-38.wav,비표적음,esc50_150363,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/helicopter/3-150979-A-40.wav,비표적음,esc50_150979,helicopter,ESC-50
비표적음/ESC-50_non_target/audio_by_category/helicopter/3-150979-B-40.wav,비표적음,esc50_150979,helicopter,ESC-50
비표적음/ESC-50_non_target/audio_by_category/helicopter/3-150979-C-40.wav,비표적음,esc50_150979,helicopter,ESC-50
비표적음/ESC-50_non_target/audio_by_category/breathing/3-151206-A-23.wav,비표적음,esc50_151206,breathing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/coughing/3-151212-A-24.wav,비표적음,esc50_151212,coughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/coughing/3-151213-A-24.wav,비표적음,esc50_151213,coughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/snoring/3-151255-A-28.wav,비표적음,esc50_151255,snoring,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/3-151269-A-35.wav,비표적음,esc50_151269,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/3-151273-A-35.wav,비표적음,esc50_151273,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/snoring/3-151557-A-28.wav,비표적음,esc50_151557,snoring,ESC-50
비표적음/ESC-50_non_target/audio_by_category/snoring/3-151557-B-28.wav,비표적음,esc50_151557,snoring,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/3-152020-A-36.wav,비표적음,esc50_152020,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/3-152020-B-36.wav,비표적음,esc50_152020,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/3-152020-C-36.wav,비표적음,esc50_152020,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/3-152039-A-3.wav,비표적음,esc50_152039,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/3-152039-B-3.wav,비표적음,esc50_152039,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/laughing/3-152912-A-26.wav,비표적음,esc50_152912,laughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/laughing/3-152997-A-26.wav,비표적음,esc50_152997,laughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/3-153057-A-43.wav,비표적음,esc50_153057,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/3-153444-A-32.wav,비표적음,esc50_153444,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/3-154439-A-17.wav,비표적음,esc50_154439,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/3-154758-A-44.wav,비표적음,esc50_154758,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/3-154781-A-32.wav,비표적음,esc50_154781,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/helicopter/3-154926-A-40.wav,비표적음,esc50_154926,helicopter,ESC-50
비표적음/ESC-50_non_target/audio_by_category/helicopter/3-154926-B-40.wav,비표적음,esc50_154926,helicopter,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rooster/3-154957-A-1.wav,비표적음,esc50_154957,rooster,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/3-155130-A-43.wav,비표적음,esc50_155130,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/3-155234-A-43.wav,비표적음,esc50_155234,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/3-155312-A-0.wav,비표적음,esc50_155312,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/3-155556-A-31.wav,비표적음,esc50_155556,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/3-155568-A-32.wav,비표적음,esc50_155568,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/3-155570-A-32.wav,비표적음,esc50_155570,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/3-155577-A-14.wav,비표적음,esc50_155577,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/3-155578-A-14.wav,비표적음,esc50_155578,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/3-155579-A-14.wav,비표적음,esc50_155579,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/3-155583-A-14.wav,비표적음,esc50_155583,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/3-155584-A-14.wav,비표적음,esc50_155584,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/3-155642-A-11.wav,비표적음,esc50_155642,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/3-155642-B-11.wav,비표적음,esc50_155642,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/3-155659-A-34.wav,비표적음,esc50_155659,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/3-155766-A-13.wav,비표적음,esc50_155766,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/3-156391-A-35.wav,비표적음,esc50_156391,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/3-156393-A-35.wav,비표적음,esc50_156393,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/3-156558-A-21.wav,비표적음,esc50_156558,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/3-156581-A-14.wav,비표적음,esc50_156581,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/3-156581-B-14.wav,비표적음,esc50_156581,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/3-156907-A-15.wav,비표적음,esc50_156907,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rain/3-157149-A-10.wav,비표적음,esc50_157149,rain,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crackling_fire/3-157187-A-12.wav,비표적음,esc50_157187,crackling_fire,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rain/3-157487-A-10.wav,비표적음,esc50_157487,rain,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/3-157492-A-45.wav,비표적음,esc50_157492,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rain/3-157615-A-10.wav,비표적음,esc50_157615,rain,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/3-157695-A-0.wav,비표적음,esc50_157695,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/3-158056-A-31.wav,비표적음,esc50_158056,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/3-158056-B-31.wav,비표적음,esc50_158056,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crackling_fire/3-158476-A-12.wav,비표적음,esc50_158476,crackling_fire,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/3-159346-A-36.wav,비표적음,esc50_159346,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/3-159346-B-36.wav,비표적음,esc50_159346,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/3-159347-A-36.wav,비표적음,esc50_159347,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/3-159347-B-36.wav,비표적음,esc50_159347,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/3-159348-A-36.wav,비표적음,esc50_159348,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/3-159445-A-45.wav,비표적음,esc50_159445,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/3-159445-B-45.wav,비표적음,esc50_159445,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/3-160119-A-15.wav,비표적음,esc50_160119,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/3-160993-A-3.wav,비표적음,esc50_160993,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/3-161010-A-43.wav,비표적음,esc50_161010,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/3-161500-A-17.wav,비표적음,esc50_161500,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/3-162786-A-13.wav,비표적음,esc50_162786,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rooster/3-163288-A-1.wav,비표적음,esc50_163288,rooster,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/3-163459-A-0.wav,비표적음,esc50_163459,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/3-163607-A-13.wav,비표적음,esc50_163607,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/3-163607-B-13.wav,비표적음,esc50_163607,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/3-163727-A-3.wav,비표적음,esc50_163727,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/3-164120-A-11.wav,비표적음,esc50_164120,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/3-164216-A-6.wav,비표적음,esc50_164216,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/3-164216-B-6.wav,비표적음,esc50_164216,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/3-164216-C-6.wav,비표적음,esc50_164216,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/3-164592-A-15.wav,비표적음,esc50_164592,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/3-164593-A-15.wav,비표적음,esc50_164593,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/3-164594-A-15.wav,비표적음,esc50_164594,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/3-164595-A-15.wav,비표적음,esc50_164595,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/3-164630-A-11.wav,비표적음,esc50_164630,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/3-164688-A-38.wav,비표적음,esc50_164688,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chainsaw/3-165856-A-41.wav,비표적음,esc50_165856,chainsaw,ESC-50
비표적음/ESC-50_non_target/audio_by_category/breathing/3-166125-A-23.wav,비표적음,esc50_166125,breathing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/breathing/3-166125-B-23.wav,비표적음,esc50_166125,breathing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/3-166324-A-15.wav,비표적음,esc50_166324,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/3-166326-A-15.wav,비표적음,esc50_166326,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/3-166422-A-11.wav,비표적음,esc50_166422,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/3-166546-A-34.wav,비표적음,esc50_166546,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/3-166546-B-34.wav,비표적음,esc50_166546,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/3-167096-A-31.wav,비표적음,esc50_167096,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/3-169907-A-29.wav,비표적음,esc50_169907,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/3-170002-A-34.wav,비표적음,esc50_170002,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/3-170015-A-0.wav,비표적음,esc50_170015,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/3-170312-A-31.wav,비표적음,esc50_170312,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/3-170377-A-38.wav,비표적음,esc50_170377,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/3-170383-A-38.wav,비표적음,esc50_170383,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/3-170851-A-31.wav,비표적음,esc50_170851,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/3-171012-A-38.wav,비표적음,esc50_171012,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/3-171041-A-38.wav,비표적음,esc50_171041,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/3-171281-A-6.wav,비표적음,esc50_171281,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/3-171937-A-34.wav,비표적음,esc50_171937,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/3-172179-A-31.wav,비표적음,esc50_172179,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/3-172881-A-48.wav,비표적음,esc50_172881,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/3-172922-A-48.wav,비표적음,esc50_172922,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/3-174840-A-43.wav,비표적음,esc50_174840,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/3-174866-A-29.wav,비표적음,esc50_174866,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clapping/3-177082-A-22.wav,비표적음,esc50_177082,clapping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clapping/3-177083-A-22.wav,비표적음,esc50_177083,clapping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/3-178096-A-6.wav,비표적음,esc50_178096,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/3-180256-A-0.wav,비표적음,esc50_180256,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/3-180977-A-0.wav,비표적음,esc50_180977,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/3-181132-A-14.wav,비표적음,esc50_181132,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clapping/3-181278-A-22.wav,비표적음,esc50_181278,clapping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/3-182710-A-35.wav,비표적음,esc50_182710,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/3-182710-B-35.wav,비표적음,esc50_182710,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/3-185313-A-31.wav,비표적음,esc50_185313,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/3-185456-A-29.wav,비표적음,esc50_185456,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/3-187549-A-6.wav,비표적음,esc50_187549,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/3-187549-B-6.wav,비표적음,esc50_187549,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/3-187710-A-11.wav,비표적음,esc50_187710,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/3-188390-A-6.wav,비표적음,esc50_188390,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/3-188726-A-35.wav,비표적음,esc50_188726,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/airplane/3-193767-A-47.wav,비표적음,esc50_193767,airplane,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/3-197408-A-8.wav,비표적음,esc50_197408,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/3-197408-B-8.wav,비표적음,esc50_197408,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/3-197408-C-8.wav,비표적음,esc50_197408,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clapping/3-197435-A-22.wav,비표적음,esc50_197435,clapping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clapping/3-197435-B-22.wav,비표적음,esc50_197435,clapping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/3-203371-A-39.wav,비표적음,esc50_203371,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/3-203373-A-39.wav,비표적음,esc50_203373,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/3-203374-A-39.wav,비표적음,esc50_203374,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/3-203375-A-39.wav,비표적음,esc50_203375,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/3-203377-A-39.wav,비표적음,esc50_203377,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/3-20861-A-8.wav,비표적음,esc50_20861,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hand_saw/3-208820-A-49.wav,비표적음,esc50_208820,hand_saw,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/3-216280-A-39.wav,비표적음,esc50_216280,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/3-216281-A-39.wav,비표적음,esc50_216281,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/3-216284-A-39.wav,비표적음,esc50_216284,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pig/3-233151-A-2.wav,비표적음,esc50_233151,pig,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/3-243726-A-43.wav,비표적음,esc50_243726,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/3-246513-A-16.wav,비표적음,esc50_246513,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/3-246513-B-16.wav,비표적음,esc50_246513,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/footsteps/3-249913-A-25.wav,비표적음,esc50_249913,footsteps,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/3-251617-A-48.wav,비표적음,esc50_251617,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pig/3-253081-A-2.wav,비표적음,esc50_253081,pig,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pig/3-253084-A-2.wav,비표적음,esc50_253084,pig,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pig/3-253084-B-2.wav,비표적음,esc50_253084,pig,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pig/3-253084-C-2.wav,비표적음,esc50_253084,pig,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pig/3-253084-D-2.wav,비표적음,esc50_253084,pig,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pig/3-253084-E-2.wav,비표적음,esc50_253084,pig,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pig/3-257858-A-2.wav,비표적음,esc50_257858,pig,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/3-259622-A-44.wav,비표적음,esc50_259622,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crackling_fire/3-65748-A-12.wav,비표적음,esc50_65748,crackling_fire,ESC-50
비표적음/ESC-50_non_target/audio_by_category/helicopter/3-68630-A-40.wav,비표적음,esc50_68630,helicopter,ESC-50
비표적음/ESC-50_non_target/audio_by_category/helicopter/3-68630-B-40.wav,비표적음,esc50_68630,helicopter,ESC-50
비표적음/ESC-50_non_target/audio_by_category/helicopter/3-68630-C-40.wav,비표적음,esc50_68630,helicopter,ESC-50
비표적음/ESC-50_non_target/audio_by_category/frog/3-70962-A-4.wav,비표적음,esc50_70962,frog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/frog/3-70962-B-4.wav,비표적음,esc50_70962,frog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/frog/3-70962-C-4.wav,비표적음,esc50_70962,frog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/frog/3-71964-A-4.wav,비표적음,esc50_71964,frog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/frog/3-71964-B-4.wav,비표적음,esc50_71964,frog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/frog/3-71964-C-4.wav,비표적음,esc50_71964,frog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/frog/3-83527-A-4.wav,비표적음,esc50_83527,frog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/church_bells/3-87936-A-46.wav,비표적음,esc50_87936,church_bells,ESC-50
비표적음/ESC-50_non_target/audio_by_category/church_bells/3-87936-B-46.wav,비표적음,esc50_87936,church_bells,ESC-50
비표적음/ESC-50_non_target/audio_by_category/toilet_flush/3-92637-A-18.wav,비표적음,esc50_92637,toilet_flush,ESC-50
비표적음/ESC-50_non_target/audio_by_category/toilet_flush/3-93010-A-18.wav,비표적음,esc50_93010,toilet_flush,ESC-50
비표적음/ESC-50_non_target/audio_by_category/footsteps/3-94342-A-25.wav,비표적음,esc50_94342,footsteps,ESC-50
비표적음/ESC-50_non_target/audio_by_category/footsteps/3-94343-A-25.wav,비표적음,esc50_94343,footsteps,ESC-50
비표적음/ESC-50_non_target/audio_by_category/footsteps/3-94344-A-25.wav,비표적음,esc50_94344,footsteps,ESC-50
비표적음/ESC-50_non_target/audio_by_category/door_wood_creaks/3-94355-A-33.wav,비표적음,esc50_94355,door_wood_creaks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cat/3-95694-A-5.wav,비표적음,esc50_95694,cat,ESC-50
